X,RecordID_ALA,COLLECTION.ID,CatalogNumber,Collection,SpeciesName,MonthCapture,YearCapture,LongitudeClim,LatitudeClim,Longitude,Latitude,distance2coast_m,elevation,IBRA_REG_CODE_7,IBRA_REG_NAME_7
12955,8ec48e20-b959-4d9b-a1bc-7738878fca9c,G32270,G32270,ANWC,Malurus lamberti,11,2010,150.9848,-24.8005,150.9848,-24.8005,98184.00073,506.435791,BBS,Brigalow Belt South
12960,8f09c41f-83ed-4bfc-8ae5-025005dcac98,G32265,G32265,ANWC,Malurus lamberti,11,2010,148.1329,-23.8655,148.1329,-23.8655,225641.663,237.5626984,BBN,Brigalow Belt North
6315,8f613854-cf48-44eb-8c5f-98c99746f0cd,B55292,B55292,ANWC,Malurus lamberti,7,2010,126.1069,-19.2103,126.1069,-19.2103,321489.5875,234.4696045,OVP,Ord Victoria Plain
9073,9057561e-42d3-4ebf-861f-92e2b544b8be,O.62160,O.62160,AM,Malurus lamberti,9,1990,125.716,-14.666,125.716,-14.666,7455.212941,110.405899,NOK,Northern Kimberley
5163,90c000a1-09e3-47d2-9fa8-4c0894535de6,A15617,A15617,WAM,Malurus lamberti,6,1978,129.583333,-15.95,129.583333,-15.95,89760,190.7406006,VIB,Victoria Bonaparte
10716,90fe1b82-789c-4dc5-bceb-cb813c723b12,B55501,B55501,ANWC,Malurus lamberti,10,2010,146.9611,-23.6633,146.9611,-23.6633,306785.359,364.223114,BBN,Brigalow Belt North
7754,91183e7e-43d2-4ed7-bdb7-ccafefaf3059,A14080,A14080,WAM,Malurus lamberti,8,1975,127.3,-15.1,127.3,-15.1,83470,305.1679077,NOK,Northern Kimberley
7756,919c5fa9-a002-4df7-ac94-fe9c7ee5516a,A14150,A14150,WAM,Malurus lamberti,8,1975,123.716667,-16.633333,123.716667,-16.633333,11220,74.33119965,NOK,Northern Kimberley
11711,9212d93c-9acd-47b6-b717-57545c546c5c,G32264,G32264,ANWC,Malurus lamberti,10,2010,146.9611,-23.6633,146.9611,-23.6633,306785.359,364.223114,BBN,Brigalow Belt North
12954,9231459a-cdd6-4395-8010-cd75ecc27d97,G32364,G32364,ANWC,Malurus lamberti,11,2011,151.6186,-28.1914,151.6186,-28.1914,173220.8974,511.8118896,NAN,Nandewar
1394,925db44f-2105-448b-9cb7-640b79dab472,A20182,A20182,WAM,Malurus lamberti,3,1986,124.983333,-17.333333,124.983333,-17.333333,105189.6002,104.3380966,CEK,Central Kimberley
12931,9264f7f9-0cde-4ca6-959d-365ef1302e64,G26434,G26434,ANWC,Malurus lamberti,11,1998,147.085,-34.0167,147.085,-34.0167,343792.689,282.0733032,NSS,NSW South Western Slopes
11721,9296abf1-dbba-4f33-9d05-4e95a952018f,G2248,G2248,ANWC,Malurus lamberti,10,2001,139.5917,-17.7333,139.5917,-17.7333,24494.61165,2.078464031,GUP,Gulf Plains
9748,92f1078f-ff8d-42cf-8e69-0b4973dbdb7c,G27636,G27636,ANWC,Malurus lamberti,9,2004,123.6261,-17.7086,123.6261,-17.7086,24494.61165,1.940161943,DAL,Dampierland
3681,93246b1d-855d-4344-a381-fca93308427a,A15612,A15612,WAM,Malurus lamberti,5,1978,130.95,-15.55,130.95,-15.55,141614.9611,38.63225174,VIB,Victoria Bonaparte
3682,932b283b-a691-42be-978d-99d21bd1b212,A15632,A15632,WAM,Malurus lamberti,5,1978,130.683333,-16.033333,130.683333,-16.033333,144096.3473,114.8569031,OVP,Ord Victoria Plain
6337,9356aa0a-ff34-4a44-8747-260550bf3fa2,B46336,B46336,ANWC,Malurus lamberti,7,1994,151.8,-32.5833,151.8,-32.5833,26842.62469,22.50778961,NNC,NSW North Coast
10731,93bc0fd4-a829-434a-931d-4aff1403fcda,B19662,B19662,ANWC,Malurus lamberti,10,1977,120.25,-26.6333,120.25,-26.6333,594771.8004,499.817688,MUR,Murchison
10737,942b28d2-963c-47c5-a849-4e5804d1f4a3,B29378,B29378,ANWC,Malurus lamberti,10,2001,139.8,-17.625,139.8,-17.625,5610,0.9631688,GUP,Gulf Plains
7118,94e7587a-447b-4b8d-99ae-41183ab28f54,G22468,G22468,ANWC,Malurus lamberti,7,1994,151.8,-32.5833,151.8,-32.5833,26842.62469,22.50778961,NNC,NSW North Coast
3697,9506ff09-09e9-4209-91ab-68b64af486b9,A15634,A15634,WAM,Malurus lamberti,5,1978,131.032778,-16.55,131.032778,-16.55,211282.8694,76.46478271,OVP,Ord Victoria Plain
348,957639e1-74c5-4be5-9892-d252388f5685,B46886,B46886,ANWC,Malurus lamberti,1,1995,153.405,-28.5789,153.405,-28.5789,45147.78511,334.482605,SEQ,South Eastern Queensland
11688,957c195a-53e7-45fb-9084-f3be5721ce2b,ABTC113312,ABTC113312,ABTC,Malurus lamberti assimilis,10,2005,139.4861,-34.3422,139.4861,-34.3422,101218.363,80.13612366,MDD,Murray Darling Depression
7777,95d1825d-5b15-46e8-b50c-ee64ec15432d,B52131,B52131,ANWC,Malurus lamberti,8,2007,131.1906,-29.9192,131.1906,-29.9192,173910,260.85849,GVD,Great Victoria Desert
7140,95f6acf3-3b8c-413e-ab61-b0decb37c444,G32144,G32144,ANWC,Malurus lamberti,7,2010,127.6862,-18.5514,127.6862,-18.5514,343475.728,412.9125061,OVP,Ord Victoria Plain
8406,963277a5-a168-4561-9948-9b0d8369e414,G30885,G30885,ANWC,Malurus lamberti,8,2008,127.3619,-28.5586,127.3619,-28.5586,380757.991,339.4086914,GVD,Great Victoria Desert
1404,977106d3-bf7b-4f9f-af1f-efd3ce84b1df,A20184,A20184,WAM,Malurus lamberti,3,1986,124.983333,-17.333333,124.983333,-17.333333,105189.6002,104.3380966,CEK,Central Kimberley
3714,97ac2954-1bf7-4292-83ce-3469194296f3,O22558,O22558,QM,Malurus lamberti,5,1984,141.033333,-23.683333,141.033333,-23.683333,667878.8346,103.9998016,CHC,Channel Country
7788,97e043f5-d1ec-4cd4-9c6a-24d338895856,O.45416,O.45416,AM,Malurus lamberti,8,1975,152.433,-32.4,152.433,-32.4,5610,19.40674019,NNC,NSW North Coast
3715,97f0fc78-dce3-4215-9f00-001696b9d6fe,B18733,B18733,ANWC,Malurus lamberti,5,1976,135.85,-16.6667,135.85,-16.6667,125635.3716,88.0113678,GFU,Gulf Fall and Uplands
7789,97f5072c-b831-476f-9cc8-740906154f45,B54133,B54133,ANWC,Malurus lamberti,8,2008,128.2333,-28.5339,128.2333,-28.5339,357695.3918,339.9645996,GVD,Great Victoria Desert
9100,982e5eb8-0562-4567-8d51-3f5f5f65a52b,B48340,B48340,ANWC,Malurus lamberti,9,1996,137.0075,-32.6506,137.0075,-32.6506,66520.85688,198.758194,GAW,Gawler
7141,986854d9-2162-49a5-9149-7bc4d2876e3c,G32143,G32143,ANWC,Malurus lamberti,7,2010,127.6862,-18.5514,127.6862,-18.5514,343475.728,412.9125061,OVP,Ord Victoria Plain
7793,98b110aa-98ff-4215-95d3-762497d3c217,B39166,B39166,ANWC,Malurus lamberti,8,1985,125.7083,-14.8167,125.7083,-14.8167,22970.8881,212.2579956,NOK,Northern Kimberley
12939,991de1cb-cef1-40a1-85d8-4abdfe5b9d2f,G29790,G29790,ANWC,Malurus lamberti,11,2009,149.8464,-29.4706,149.8464,-29.4706,323720.9493,240.4832001,BBS,Brigalow Belt South
7800,9a360569-fcb9-4fd8-a6fc-a6cef0dbda6f,B48227,B48227,ANWC,Malurus lamberti,8,1996,139.5664,-31.1189,139.5664,-31.1189,232822.9991,24.12895012,BHC,Broken Hill Complex
13429,9a92b2af-8f6e-4b3e-b725-3954a7c2de69,G5001,G5001,ANWC,Malurus lamberti,12,1998,144.7197,-30.0419,144.7197,-30.0419,706738.9951,97.6648407,MUL,Mulga Lands
7806,9b4d7a1c-5ce5-40f9-b0ec-26f6cf13a0f2,A8861,A8861,WAM,Malurus lamberti,8,1960,114.216667,-27.983056,114.216667,-27.983056,9820,99.74550629,GES,Geraldton Sandplains
7807,9b6ff743-92cc-4fdc-bcae-82ea5704cf75,B16642,B16642,ANWC,Malurus lamberti,8,1973,139.4167,-35.0833,139.4167,-35.0833,29719.26816,79.40598297,MDD,Murray Darling Depression
10786,9bb269fa-6d9b-471a-994e-bf5c04f6390f,B19643,B19643,ANWC,Malurus lamberti,10,1977,120.15,-26.4333,120.15,-26.4333,581575.8115,560.9835815,MUR,Murchison
11718,9c995a69-008f-4116-b6db-27ef25ada07a,G12795,G12795,ANWC,Malurus lamberti,10,1988,141.1333,-17.8667,141.1333,-17.8667,56528.85369,7.567935944,GUP,Gulf Plains
12350,9cd67fb9-6ad3-4822-96d8-f4209f037775,B55502,B55502,ANWC,Malurus lamberti,11,2010,148.1329,-23.8655,148.1329,-23.8655,225641.663,237.5626984,BBN,Brigalow Belt North
6385,9d1cf4be-36ba-44bc-bcfd-250d098fbf31,B52436,B52436,ANWC,Malurus lamberti,7,2009,134.192,-14.761,134.192,-14.761,132570,56.27629089,GFU,Gulf Fall and Uplands
6386,9d27e8ee-e94a-4881-a8f4-0d0377df6f40,B39996,B39996,ANWC,Malurus lamberti,7,1985,142.9333,-22.5,142.9333,-22.5,532054.1484,202.5028992,MGD,Mitchell Grass Downs
7814,9d75bed1-0bf3-4f26-b8a6-1467fbb7b2d2,A26809,A26809,WAM,Malurus lamberti,8,1998,113.05,-25.8,113.05,-25.8,4910,59.99913025,YAL,Yalgoo
5214,9f64ce86-70f8-44ff-89c7-b07cb0a2d467,A13824,A13824,WAM,Malurus lamberti,6,1975,128.883333,-19.116667,128.883333,-19.116667,415685.7063,417.8045044,TAN,Tanami
6402,a0407911-505f-4f82-8b3d-836873176e65,B29230,B29230,ANWC,Malurus lamberti,7,2001,150.7489,-34.535,150.7489,-34.535,4910,134.2348938,SYB,Sydney Basin
368,a0d8b683-4fe2-4bdd-a219-def541493c72,B18343,B18343,ANWC,Malurus lamberti,1,1976,136.2,-16.5833,136.2,-16.5833,92769.88358,101.3841019,GFU,Gulf Fall and Uplands
6412,a1bd00fd-0b1e-4449-85b7-5e6d3802b45b,A13914,A13914,WAM,Malurus lamberti,7,1975,125.75,-18.483333,125.75,-18.483333,239111.8086,149.1945038,OVP,Ord Victoria Plain
11682,a1e34fec-4d3e-4629-b403-b9b0cfea4ad6,G22841,G22841,ANWC,Malurus lamberti,10,1994,137.4506,-34.9519,137.4506,-34.9519,4910,3.629498959,EYB,Eyre Yorke Block
9749,a23b7160-1ed2-47f0-aab5-f4037fab3e8a,G27637,G27637,ANWC,Malurus lamberti,9,2004,123.6261,-17.7086,123.6261,-17.7086,24494.61165,1.940161943,DAL,Dampierland
2274,a291cdd1-4eed-4164-9b35-86742f520927,A20440,A20440,WAM,Malurus lamberti,4,1986,123.933333,-16.683333,123.933333,-16.683333,22618.97434,62.53219986,NOK,Northern Kimberley
9141,a31062a8-0876-4298-8ed2-4cbd0204b709,O.55407,O.55407,AM,Malurus lamberti,9,1981,132.9,-12.483,132.9,-12.483,49092.00037,38.80424118,PCK,Pine Creek
10841,a37aca6a-d968-4e9d-9cc8-d820c12025c6,B29337,B29337,ANWC,Malurus lamberti,10,2001,139.5917,-17.7333,139.5917,-17.7333,24494.61165,2.078464031,GUP,Gulf Plains
7829,a3b982d8-3123-4370-bf2f-3479849eafc3,A9472,A9472,WAM,Malurus lamberti,8,1964,113.666944,-24.882778,113.666944,-24.882778,4910,1.833016992,CAR,Carnarvon
11679,a4396232-c840-48d1-8b74-3c4c4f2269ee,G22939,G22939,ANWC,Malurus lamberti,10,1994,137.1958,-35.125,137.1958,-35.125,7455.212941,52.18511963,EYB,Eyre Yorke Block
13240,a4a4d4a2-6115-405a-be06-016ed3380cfa,O.46913,O.46913,AM,Malurus lamberti,12,1977,145.533,-33.533,145.533,-33.533,487870.4691,116.3515015,RIV,Riverina
12380,a5b7c769-c90c-47f6-9926-096d67508b2a,A16851,A16851,WAM,Malurus lamberti,11,1979,116.016667,-29.8,116.016667,-29.8,97415.74103,300.0158081,AVW,Avon Wheatbelt
13428,a643600a-d92d-4039-b2ae-1b4001c17824,ABTC84315,ABTC84315,ABTC,Malurus lamberti,12,1999,141.65,-36.3333,141.65,-36.3333,163576.5096,136.5704956,MDD,Murray Darling Depression
7840,a66f78c2-1427-42e4-8e0a-023108c04216,A14193,A14193,WAM,Malurus lamberti,8,1975,123.716667,-16.633333,123.716667,-16.633333,11220,74.33119965,NOK,Northern Kimberley
2292,a73f9e81-ec12-4c5f-82ea-0ffe826bbb0d,B37303,B37303,ANWC,Malurus lamberti,4,1979,125.9167,-16.5833,125.9167,-16.5833,123898.3914,478.3145142,NOK,Northern Kimberley
5249,a76b5214-de1c-40bd-955b-88ed0ec1f083,B39263,B39263,ANWC,Malurus lamberti,6,1985,153.5667,-28.325,153.5667,-28.325,22440,3.546313047,SEQ,South Eastern Queensland
7846,a7c39243-9dcd-4ad5-8c6c-fac335adaf45,A14194,A14194,WAM,Malurus lamberti,8,1975,123.716667,-16.633333,123.716667,-16.633333,11220,74.33119965,NOK,Northern Kimberley
10869,a801aeea-dc7d-434c-aaed-8eb45323a129,A15758,A15758,WAM,Malurus lamberti,10,1978,125.75,-14.916667,125.75,-14.916667,34016.22701,254.2967072,NOK,Northern Kimberley
9172,a85249da-a75f-434c-8b3c-f99bb46da4fe,O.46447,O.46447,AM,Malurus lamberti,9,1977,138.25,-29.433,138.25,-29.433,358307.5931,44.79589081,STP,Stony Plains
5252,a88f17e4-cbf1-4ac4-ad08-06e1e005341a,B14953,B14953,ANWC,Malurus lamberti,6,1972,132.8333,-12.8667,132.8333,-12.8667,71414.04694,56.47431946,PCK,Pine Creek
5253,a89130aa-4f95-4fdf-b20e-b32883866cae,A13907,A13907,WAM,Malurus lamberti,6,1975,128.333333,-19.333333,128.333333,-19.333333,428165.5848,326.9486084,TAN,Tanami
5254,a896d35e-6b49-47cc-acd5-556fe68057e4,A11799,A11799,WAM,Malurus lamberti,6,1972,125.516944,-14.55,125.516944,-14.55,4910,44.37331009,NOK,Northern Kimberley
12395,a95d1562-e7b1-4a6d-831f-0bef8b31bdd1,O9432,O9432,QM,Malurus lamberti,11,1962,153.333333,-27.983333,153.333333,-27.983333,9820,33.58116913,SEQ,South Eastern Queensland
12396,a976064c-eda2-420b-9c3e-89faf30ae278,B38625,B38625,ANWC,Malurus lamberti,11,1984,150.8,-34.2,150.8,-34.2,18516.51425,233.878006,SYB,Sydney Basin
11724,a9768830-2bd4-4359-adc0-06ba8fb59863,G12826,G12826,ANWC,Malurus lamberti,10,1988,140.8333,-17.5,140.8333,-17.5,7455.212941,3.06834507,GUP,Gulf Plains
3824,a9b5a2fc-8e09-4233-bec6-90cc03c76ada,A15633,A15633,WAM,Malurus lamberti,5,1978,130.683333,-16.033333,130.683333,-16.033333,144096.3473,114.8569031,OVP,Ord Victoria Plain
7854,a9be5424-23ed-4c58-a810-49ce31a614e0,A26805,A26805,WAM,Malurus lamberti,8,1998,113.05,-25.8,113.05,-25.8,4910,59.99913025,YAL,Yalgoo
4582,a9d1f2bf-a220-4701-bf1a-3e5cf9f38c72,G6699,G6699,ANWC,Malurus lamberti,5,2002,117.3889,-22.9406,117.3889,-22.9406,247620.1026,389.6250916,PIL,Pilbara
5264,aa0a23df-5eae-4893-a35b-fc7386cee4fd,B17233,B17233,ANWC,Malurus lamberti,6,1974,136.5167,-15.9,136.5167,-15.9,17531.60004,2.358426094,GUC,Gulf Coastal
9741,aa1d807b-e325-41ad-ad73-fb85dd3239d5,ABTC38801,ABTC38801,ABTC,Malurus lamberti,9,1998,137.6036,-26.0417,137.6036,-26.0417,734975.6054,26.7509594,SSD,Simpson Strzelecki Dunefields
10887,aa700b0d-8ea3-4db3-9109-ad8a7fd2283e,B49452,B49452,ANWC,Malurus lamberti,10,1997,142.2208,-32.2111,142.2208,-32.2111,403367.3592,73.0911026,BHC,Broken Hill Complex
7127,aa9c5cca-5231-4ff3-ac8c-1cc60202b206,G32065,G32065,ANWC,Malurus lamberti,7,2010,126.1069,-19.2103,126.1069,-19.2103,321489.5875,234.4696045,OVP,Ord Victoria Plain
9189,ab3a9feb-7da9-4ac6-95e2-0b2f30f9ba28,O.62163,O.62163,AM,Malurus lamberti,9,1990,136.35,-15.666,136.35,-15.666,4910,6.964026928,GUC,Gulf Coastal
6468,ab5e4099-5296-4204-97fd-58237dd9f434,B55371,B55371,ANWC,Malurus lamberti,7,2010,127.6862,-18.5514,127.6862,-18.5514,343475.728,412.9125061,OVP,Ord Victoria Plain
7857,ab913c63-20a8-4e32-9da1-33d59c69f2f1,B40525,B40525,ANWC,Malurus lamberti,8,1985,132.925,-12.7333,132.925,-12.7333,70223.17637,176.9438934,PCK,Pine Creek
9720,ac528957-863e-4d61-936f-13d4cfc4855d,G24377,G24377,ANWC,Malurus lamberti,9,1996,138.3494,-31.8356,138.3494,-31.8356,99991.51264,269.6065063,FLB,Flinders Lofty Block
7869,ad12e468-e316-44b9-9f3e-574295db41f6,A14149,A14149,WAM,Malurus lamberti,8,1975,123.716667,-16.633333,123.716667,-16.633333,11220,74.33119965,NOK,Northern Kimberley
400,ad78911a-197c-43d7-b999-04d7d4533d16,B00651,B00651,ANWC,Malurus lamberti,1,1962,140.35,-34.2333,140.35,-34.2333,153370.2582,41.99200058,RIV,Riverina
2317,ae9b3aef-7f90-4237-a17f-af79f4ba14bf,A20714,A20714,WAM,Malurus lamberti,4,1986,128.4,-17.532778,128.4,-17.532778,234216.4729,239.9544983,OVP,Ord Victoria Plain
3858,aed739a1-dbe8-4a29-95e0-96ec684569ab,O30433,O30433,QM,Malurus lamberti,5,1994,143.183333,-24.1,143.183333,-24.1,653223.6684,181.3992004,MGD,Mitchell Grass Downs
9208,af5e9ef6-f33f-48ac-81bd-d54142286320,O.45789,O.45789,AM,Malurus lamberti,9,1976,141.7,-31.083,141.7,-31.083,400425.8303,177.7026062,BHC,Broken Hill Complex
2323,af7f37bc-1f42-4378-a97c-72d33f92cd1a,B37304,B37304,ANWC,Malurus lamberti,4,1979,125.9167,-16.5833,125.9167,-16.5833,123898.3914,478.3145142,NOK,Northern Kimberley
8400,afa0684d-f71a-443a-9ae8-4eb0b18ef864,ABTC119649,ABTC119649,ABTC,Malurus lamberti,8,2007,131.1906,-29.9192,131.1906,-29.9192,173910,260.85849,GVD,Great Victoria Desert
6933,ANWC_0055,B55221,B55221,ANWC,Malurus lamberti,7,2010,126.0601,-18.7082,126.0601,-18.7082,280157.4973,239.5233002,OVP,Ord Victoria Plain
6934,ANWC_0056,B55255,B55255,ANWC,Malurus lamberti,7,2010,126.0972,-18.7338,126.0972,-18.7338,287328.5132,291.7756042,OVP,Ord Victoria Plain
11595,ANWC_0057,B55475,B55475,ANWC,Malurus lamberti,10,2010,151.2253,-28.6178,151.2253,-28.6178,214880.2562,374.7987976,NAN,Nandewar
11596,ANWC_0058,B55478,B55478,ANWC,Malurus lamberti,10,2010,149.0518,-28.3577,149.0518,-28.3577,411373.2015,209.853302,BBS,Brigalow Belt South
12881,ANWC_0059,B55591,B55591,ANWC,Malurus lamberti,11,2011,151.2307,-28.6106,151.2307,-28.6106,214880.2562,382.2504883,NAN,Nandewar
12882,ANWC_0060,B55593,B55593,ANWC,Malurus lamberti,11,2011,151.2107,-28.61,151.2107,-28.61,219157.1313,375.9753113,NAN,Nandewar
12883,ANWC_0061,B55594,B55594,ANWC,Malurus lamberti,11,2011,151.2054,-28.6098,151.2054,-28.6098,219157.1313,381.188385,NAN,Nandewar
12884,ANWC_0062,B55595,B55595,ANWC,Malurus lamberti,11,2011,151.2015,-28.6032,151.2015,-28.6032,219157.1313,393.2861023,NAN,Nandewar
12885,ANWC_0063,B55603,B55603,ANWC,Malurus lamberti,11,2011,150.9771,-28.5716,150.9771,-28.5716,239091.4405,319.6314087,BBS,Brigalow Belt South
12886,ANWC_0064,B55604,B55604,ANWC,Malurus lamberti,11,2011,150.879,-28.5364,150.879,-28.5364,250395.8838,283.6929016,BBS,Brigalow Belt South
12887,ANWC_0065,B55606,B55606,ANWC,Malurus lamberti,11,2011,150.6139,-28.3467,150.6139,-28.3467,265531.7068,245.3623962,BBS,Brigalow Belt South
12888,ANWC_0066,B55607,B55607,ANWC,Malurus lamberti,11,2011,151.237,-28.6107,151.237,-28.6107,214880.2562,391.0541077,NAN,Nandewar
12889,ANWC_0067,B55617,B55617,ANWC,Malurus lamberti,11,2011,151.3593,-28.5358,151.3593,-28.5358,209363.1715,390.9237061,NAN,Nandewar
12890,ANWC_0068,B55618,B55618,ANWC,Malurus lamberti,11,2011,151.6186,-28.1914,151.6186,-28.1914,173220.8974,511.8118896,NAN,Nandewar
12891,ANWC_0069,B55619,B55619,ANWC,Malurus lamberti,11,2011,151.5534,-28.2812,151.5534,-28.2812,184492.5343,587.5687256,NAN,Nandewar
11597,ANWC_0070,B55706,B55706,ANWC,Malurus lamberti,10,2012,152.6657,-28.4336,152.6657,-28.4336,86433.75787,455.3935852,SEQ,South Eastern Queensland
11598,ANWC_0071,B55712,B55712,ANWC,Malurus lamberti,10,2012,152.9328,-30.5443,152.9328,-30.5443,4910,181.5856934,NNC,NSW North Coast
11599,ANWC_0072,B55733,B55733,ANWC,Malurus lamberti,10,2012,152.243,-31.8241,152.243,-31.8241,37033.0285,60.38249969,NNC,NSW North Coast
11600,ANWC_0073,B55734,B55734,ANWC,Malurus lamberti,10,2012,152.243,-31.8241,152.243,-31.8241,37033.0285,60.38249969,NNC,NSW North Coast
7145,b09958c1-deec-40cb-9f4c-b06e314dbaf0,G32208,G32208,ANWC,Malurus lamberti,7,2010,128.759,-18.107,128.759,-18.107,303426.761,358.9408875,OVP,Ord Victoria Plain
628,b0cdcecb-30b4-4b17-942d-51a353e6c141,G23483,G23483,ANWC,Malurus lamberti,1,1995,153.405,-28.5789,153.405,-28.5789,45147.78511,334.482605,SEQ,South Eastern Queensland
877,b10978d4-f46a-44aa-9a25-5389295dae29,B16020,B16020,ANWC,Malurus lamberti,2,1973,132.95,-12.3833,132.95,-12.3833,44363.26634,16.07180977,DAC,Darwin Coastal
5283,b111a4b9-45c0-4d73-9e70-b4414f28fe51,O.65925,O.65925,AM,Malurus lamberti,6,1995,138.183,-18.55,138.183,-18.55,181127.859,167.1096954,GFU,Gulf Fall and Uplands
11751,b137e46d-423e-4425-aaeb-cf5786bfcb19,G40539,G40539,ANWC,Malurus lamberti,10,2015,132.424,-13.427,132.424,-13.427,117810,252.2875061,ARP,Arnhem Plateau
9217,b15c28ae-6f91-49d1-9718-7980f5240293,A34159,A34159,WAM,Malurus lamberti,9,2002,126.033333,-14.416667,126.033333,-14.416667,4910,110.8195038,NOK,Northern Kimberley
7131,b17f574e-af74-49f4-a31b-7a9923dfdf42,G32081,G32081,ANWC,Malurus lamberti,7,2010,126.133,-19.1147,126.133,-19.1147,314362.1677,213.9104004,OVP,Ord Victoria Plain
9220,b1e4b5b9-6574-45e6-be6c-5ee12ca6b067,B06039,B06039,ANWC,Malurus lamberti,9,1966,135.1833,-27.5,135.1833,-27.5,535606.3676,163.8592072,STP,Stony Plains
3875,b1e87d74-340a-4a00-bcfb-7e3a3e85ffba,B32899,B32899,ANWC,Malurus lamberti,5,2002,125.5128,-26.7461,125.5128,-26.7461,613786.4567,433.6838074,GID,Gibson Desert
7135,b2125352-08d5-4ba5-b7af-c79ba029f1a2,G31995,G31995,ANWC,Malurus lamberti,7,2010,126.0726,-18.7562,126.0726,-18.7562,287328.5132,226.3099976,OVP,Ord Victoria Plain
3877,b25d0645-30ac-4d4e-a754-5a3f470722d9,O6711,O6711,QM,Malurus lamberti,5,1960,148.466667,-28.016667,148.466667,-28.016667,456767.8243,199.6663971,MUL,Mulga Lands
9229,b2b97c13-6451-4ef9-b5c8-11040d0d15af,O.62159,O.62159,AM,Malurus lamberti,9,1990,125.716,-14.666,125.716,-14.666,7455.212941,110.405899,NOK,Northern Kimberley
11731,b43b2e57-47b8-410b-9045-c3e2b166729d,G40544,G40544,ANWC,Malurus lamberti,10,2015,132.433,-13.517,132.433,-13.517,129030,210.2633057,ARP,Arnhem Plateau
9242,b5a58981-9c99-4633-b0d3-dbcf28a2f2d6,B48426,B48426,ANWC,Malurus lamberti,9,1996,133.6228,-32.0411,133.6228,-32.0411,7455.212941,23.37136078,EYB,Eyre Yorke Block
416,b5effaa8-b64b-48a3-a1fe-e3c9b6258580,A8859,A8859,WAM,Malurus lamberti,1,1960,114.166944,-27.616944,114.166944,-27.616944,4910,161.8003998,GES,Geraldton Sandplains
1450,b6d7d0cd-dcc8-4de8-83bb-3c1d424727e4,A20193,A20193,WAM,Malurus lamberti,3,1986,125.133333,-17.183333,125.133333,-17.183333,95047.24404,268.8688049,CEK,Central Kimberley
6518,b7084ee4-a426-4513-b694-59c687ecd597,B54738,B54738,ANWC,Malurus lamberti,7,2009,133.728,-14.17,133.728,-14.17,191864.83,164.585907,GFU,Gulf Fall and Uplands
6521,b78c7caf-a281-457c-9b72-186969537b4b,O11717,O11717,QM,Malurus lamberti,7,1971,140.283333,-22.533333,140.283333,-22.533333,538560,314.7121887,MGD,Mitchell Grass Downs
9246,b7ad4271-8960-4a7b-b3dd-c59d90006ad8,A35582,A35582,WAM,Malurus lamberti,9,2004,115.569722,-22.119722,115.569722,-22.119722,63364.82936,146.3050995,PIL,Pilbara
12451,b85dee2d-7060-4a90-9d7c-5c8e1be5a78c,B55511,B55511,ANWC,Malurus lamberti,11,2010,150.9848,-24.8005,150.9848,-24.8005,98184.00073,506.435791,BBS,Brigalow Belt South
9250,b8d55a75-6504-449c-af34-48a03c2c5ba9,B40284,B40284,ANWC,Malurus lamberti,9,1985,133.7833,-27.3,133.7833,-27.3,525551.9242,303.9760132,STP,Stony Plains
11723,b9052365-3456-43e3-ac10-6d7c399af981,G2311,G2311,ANWC,Malurus lamberti,10,2001,139.8,-17.625,139.8,-17.625,5610,0.9631688,GUP,Gulf Plains
5315,b919ffda-71ed-431d-8a36-7ae5b44f3262,A8858,A8858,WAM,Malurus lamberti,6,1960,115.8,-31.85,115.8,-31.85,4910,19.09763908,SWA,Swan Coastal Plain
10982,b9588d89-608d-46bc-a956-d0dd2e8f98bf,O29210,O29210,QM,Malurus lamberti,10,1990,143.1,-24.233333,143.1,-24.233333,668119.1626,179.4656067,CHC,Channel Country
3914,ba0f7a3c-e406-481e-b938-7812ecd4911a,A15625,A15625,WAM,Malurus lamberti,5,1978,129.766944,-15.466944,129.766944,-15.466944,34016.22701,9.693307877,VIB,Victoria Bonaparte
11732,baa78027-13a7-49d0-9558-4463e33d40ed,G40530,G40530,ANWC,Malurus lamberti,10,2015,132.433,-13.517,132.433,-13.517,129030,210.2633057,ARP,Arnhem Plateau
7926,bbb690c1-acc8-461b-acd9-220969bacca0,B16644,B16644,ANWC,Malurus lamberti,8,1973,139.4167,-35.0833,139.4167,-35.0833,29719.26816,79.40598297,MDD,Murray Darling Depression
3929,bbd47076-082d-4220-a3c9-8c9d17f76f33,A12728,A12728,WAM,Malurus lamberti,5,1973,115,-28.332778,115,-28.332778,48267.18243,269.7836914,GES,Geraldton Sandplains
2369,bc1807cf-7f48-4dd2-b35c-02f18bea93ad,O.41476,O.41476,AM,Malurus lamberti,4,1965,132.766,-23.95,132.766,-23.95,855155.0351,579.5880737,MAC,MacDonnell Ranges
7928,bc63ba71-00d2-47ed-82eb-4d5277bef361,O.46338,O.46338,AM,Malurus lamberti,8,1977,137.833,-32.516,137.833,-32.516,11220,27.91091919,FLB,Flinders Lofty Block
3933,bc873f33-ac3d-4634-ac98-3e7d551fc99f,A15642,A15642,WAM,Malurus lamberti,5,1978,130.966667,-17.483333,130.966667,-17.483333,292396.5013,216.2207947,OVP,Ord Victoria Plain
