	WAM63	WAM60	WAM57	WAM56	SAM46	SAM8	SAM44	SAM41	SAM36	WAM64	SAM30	SAM29	SAM28	SAM27	SAM26	SAM25	SAM18	SAM17	SAM33	SAM16	SAM14	SAM12	SAM11	WAM58	SAM15	ANWC135	ANWC140	ANWC129	ANWC131	ANWC130	ANWC152	SAM35	ANWC159	ANWC118	ANWC119	ANWC94	ANWC133	ANWC136	SAM31	ANWC156	ANWC79	ANWC132	ANWC103	ANWC105	SAM32	ANWC100	SAM39	ANWC102	ANWC138	ANWC104	ANWC168	ANWC117	ANWC101	ANWC69	ANWC75	ANWC154	ANWC106	ANWC108	ANWC112	ANWC107	ANWC126	SAM45	ANWC110	ANWC115	ANWC137	ANWC66	ANWC116	ANWC139	SAM19	ANWC141	ANWC128	ANWC142	ANWC147	ANWC109	ANWC77	ANWC162	ANWC146	SAM34	ANWC148	ANWC150	ANWC145	ANWC151	ANWC113	ANWC153	ANWC155	SAM37	ANWC71	ANWC157	ANWC158	ANWC143	ANWC160	ANWC161	ANWC170	ANWC68	ANWC72	ANWC73	ANWC134	ANWC67	ANWC81	ANWC163	WAM59	ANWC78	SAM38	ANWC144	ANWC80
ANWC100	-0.039415178	-0.051212998	-0.030957619	-0.033446802	0.042903584	-0.003526964	0.034227462	1.93E-02	-0.020321125	-0.03854963	0.047730195	0.040589298	0.040523517	0.043141569	0.042727457	0.041956268	-6.11E-03	-0.00388243	-2.25E-02	-0.00540125	-3.55E-03	-0.00187478	-0.003194914	-0.035619389	-0.004347208	-2.31E-02	-0.023403019	-2.55E-02	-0.025618486	-2.90E-02	-0.021088754	-0.023302015	-0.027351318	0.027989488	-2.34E-02	2.80E-02	-2.93E-02	-0.02776681	0.040253715	-0.026988617	0.030865807	-2.71E-02	2.28E-02	0.02810328	0.044384775	1.087494493	-0.019139123	0.026186802	-0.019605773	-1.02E-02	0.008337648	0.026573907	0.019563847	-1.50E-03	-0.007837354	-0.02653423	0.034237832	0.026376964	-2.19E-02	0.030624576	-0.024322793	0.039673376	0.033463023	2.33E-02	-2.17E-02	-1.44E-03	0.023607562	-0.015668479	0.042872503	-2.32E-02	-2.48E-02	-0.024765888	-3.82E-02	0.030530404	-0.025725805	-2.03E-02	-0.041579285	-0.024203015	-0.035368411	-0.030570497	-0.039580369	-3.03E-02	-0.022171667	-0.026422712	-0.029150834	-0.024156873	-3.31E-02	-3.27E-02	-0.02651507	-2.21E-02	-0.019248354	-2.19E-02	0.006099194	4.88E-04	-1.25E-02	-1.43E-02	-0.028150743	-0.006751777	-0.036157217	-0.023485643	-0.051041006	0.031414881	-2.41E-02	-0.021865283	-0.030993368
SAM39	0.012542198	0.012223811	0.013188011	0.010947169	-0.033146297	-0.005104891	-0.035801915	-1.55E-02	0.019957265	0.011819322	-0.036024087	-0.032522532	-0.034238483	-0.032241815	-0.036426528	-0.039016436	-4.21E-03	-0.00359313	9.90E-03	-0.004232071	-4.87E-03	-0.004448472	-0.004600931	0.016304137	-0.006039302	5.91E-03	-0.002006808	8.09E-03	0.00973296	7.61E-03	0.001723756	0.009004246	0.003430714	-0.02472632	1.28E-03	-2.28E-02	1.00E-02	0.00907597	-0.038252957	0.005412541	-0.023767201	8.07E-03	-1.85E-02	-0.022773569	-0.034940083	-0.019139123	1.069710612	-0.017992103	-0.003459051	3.10E-03	-0.018626183	-0.023560486	-0.017584998	-9.63E-03	-0.001715862	0.001979285	-0.030430249	-0.021015939	2.46E-03	-0.030013194	0.008949975	-0.035477513	-0.026515758	-2.63E-02	-2.53E-03	-1.35E-02	-0.02593013	-0.006063272	-0.035219461	-3.10E-03	7.46E-03	7.82891E-05	5.79E-03	-0.024152411	0.007033188	-6.77E-04	0.00464083	0.009160891	0.003453168	0.003324435	0.006679386	3.77E-03	-0.000220021	0.002438935	0.003761331	0.009510883	1.03E-02	6.45E-03	0.00315664	4.29E-04	0.001769452	2.09E-03	-0.014891204	-1.06E-02	1.68E-03	9.46E-04	0.010023539	-0.016181443	0.012596743	-0.001320789	0.01160875	-0.029577717	7.29E-03	-0.002278839	0.011444408
ANWC102	-0.034106382	-0.046611353	-0.026838367	-0.029587008	0.034297494	-0.003648048	0.027528779	1.67E-02	-0.018979103	-0.034364416	0.039342837	0.034179594	0.030797001	0.034991536	0.032377956	0.030002956	-6.27E-03	-0.003724512	-2.15E-02	-0.005629865	-2.44E-03	-0.001562528	-0.00220576	-0.032243065	-0.001842685	-2.09E-02	-0.021708613	-2.39E-02	-0.022852514	-2.61E-02	-0.018844899	-0.020175233	-0.025778389	0.021685455	-2.00E-02	2.27E-02	-2.63E-02	-0.025395101	0.02907897	-0.025686758	0.024518462	-2.30E-02	2.00E-02	0.023247193	0.034343379	0.026186802	-0.017992103	1.090651393	-0.019912558	-1.12E-02	0.004935952	0.021936105	0.025499212	-1.97E-03	-0.005913604	-0.025186357	0.027419789	0.022155337	-2.18E-02	0.023830313	-0.023180482	0.031233189	0.026056234	1.83E-02	-2.29E-02	-2.78E-03	0.019210706	-0.014121777	0.0344215	-2.10E-02	-2.26E-02	-0.023068076	-3.38E-02	0.023313784	-0.021462311	-1.82E-02	-0.037447943	-0.021622921	-0.030418833	-0.028522694	-0.037551351	-2.89E-02	-0.020187653	-0.023150772	-0.026914393	-0.022265806	-2.95E-02	-2.92E-02	-0.025537686	-2.00E-02	-0.017583369	-2.10E-02	0.004309568	-2.33E-03	-1.21E-02	-1.34E-02	-0.024811526	-0.008471549	-0.032822859	-0.022102967	-0.045898075	0.024011331	-2.09E-02	-0.019959763	-0.027438905
ANWC138	-0.005977475	0.005393246	-0.000506716	-0.008682189	-0.031166982	-0.008143798	-0.03366784	-1.71E-02	-0.010230376	-0.010292074	-0.035206111	-0.032081671	-0.032522873	-0.03175825	-0.034903437	-0.037477794	-8.82E-03	-0.009303285	-1.07E-02	-0.008775361	-9.56E-03	-0.008525741	-0.008207806	-0.004273093	-0.008930663	-8.41E-03	0.014427472	-4.81E-03	-0.004847595	-6.14E-03	-0.002529961	-0.002929008	-0.001061647	-0.024040586	-2.87E-03	-2.34E-02	-6.35E-03	-0.006289338	-0.037043118	-0.001867952	-0.023356949	-5.80E-03	-2.08E-02	-0.02323412	-0.033598026	-0.019605773	-0.003459051	-0.019912558	1.07281065	-6.16E-03	-0.0162427	-0.021870965	-0.019184975	-3.38E-03	-0.008490292	-0.001724272	-0.028513292	-0.020941424	-2.51E-03	-0.028400483	-0.010883225	-0.032455565	-0.025748065	-2.56E-02	2.69E-01	-5.67E-03	-0.024969312	0.024667747	-0.03366484	1.19E-02	-7.62E-03	0.011935256	-2.05E-03	-0.025089723	-0.004773546	-1.66E-03	0.000495222	-0.002282574	-0.004156412	-0.001133725	0.003371781	-2.22E-04	0.012023379	-0.003025302	-0.001369904	-0.005354474	-9.24E-03	-1.02E-03	-0.000523517	9.42E-03	-0.001344055	-1.85E-03	-0.015077334	-3.20E-03	-1.00E-02	-7.01E-03	-0.00816053	-0.004543654	-0.009948247	-0.00069343	0.003824367	-0.029008628	-9.61E-03	0.008835939	-0.005324817
ANWC104	0.000722189	-0.00340772	0.00335824	0.000915577	-0.017381966	-0.004671577	-0.018915249	-7.55E-03	0.002220461	-0.001728907	-0.019952405	-0.017651403	-0.019083957	-0.017292251	-0.019412277	-0.022138945	-3.46E-03	-0.003215257	-1.17E-03	-0.00312613	-4.72E-03	-0.0043987	-0.00439776	0.003211421	-0.003717493	-1.48E-03	-0.005576866	6.14E-04	0.000530127	4.19E-04	-0.001751139	0.001720773	-0.003525468	-0.01379131	-2.91E-03	-1.14E-02	1.51E-03	-0.00018411	-0.02232126	-0.002838585	-0.012986673	2.33E-03	-1.00E-02	-0.01322819	-0.017423041	-0.01019274	0.003103803	-0.011197197	-0.006157243	1.05E+00	-0.013283812	-0.014868342	-0.008211134	-7.86E-03	-0.003201309	-0.005560649	-0.017898161	-0.011861441	-3.66E-03	-0.018352083	-0.000201283	-0.017690896	-0.013752503	-1.53E-02	-5.94E-03	-1.09E-02	-0.015543474	-0.007527311	-0.018209467	-6.88E-03	-9.31E-04	-0.005023902	-4.97E-03	-0.012333833	-0.000223071	-4.02E-03	-0.007129489	0.001665638	-0.007130173	-0.004547183	-0.004008988	-4.08E-03	-0.004936373	-0.003130146	-0.003344601	0.000539348	7.18E-05	-2.95E-03	-0.003630245	-4.29E-03	-0.001689919	-3.06E-03	-0.010468774	-7.90E-03	-2.91E-04	-1.67E-03	-0.001731508	-0.013149361	0.000732063	-0.005055562	-0.003628456	-0.016091344	-1.28E-03	-0.004393689	0.001285702
ANWC168	-0.030659549	-0.034786202	-0.024518578	-0.026076625	0.024819983	-0.007616914	0.017850899	7.00E-03	-0.022570121	-0.029357949	0.025853652	0.020857713	0.021060231	0.024279388	0.02261497	0.018784932	-1.21E-02	-0.009791689	-2.45E-02	-0.008841292	-8.69E-03	-0.007968342	-0.006707875	-0.026365906	-0.007411495	-2.08E-02	-0.017245439	-2.18E-02	-0.021256436	-2.48E-02	-0.020139069	-0.020215541	-0.021930302	0.023866974	-1.99E-02	1.60E-02	-2.39E-02	-0.024434008	0.019489362	-0.023436735	0.019304988	-2.25E-02	6.14E-03	0.023209001	0.02522853	0.008337648	-0.018626183	0.004935952	-0.0162427	-1.33E-02	1.080496311	0.025562044	0.005040034	2.07E-04	-0.011767255	-0.020592505	0.020885582	0.013295631	-1.96E-02	0.017712195	-0.022278179	0.020746579	0.024591801	1.47E-02	-1.73E-02	-3.92E-03	0.01521477	-0.010728573	0.024373225	-1.70E-02	-2.30E-02	-0.017500802	-3.04E-02	0.015354242	-0.021288362	-1.72E-02	-0.026909206	-0.021313882	-0.028424188	-0.022499335	-0.02630572	-2.29E-02	-0.015294015	-0.022497079	-0.02409912	-0.021838403	-2.66E-02	-2.61E-02	-0.021799748	-1.64E-02	-0.019932437	-2.04E-02	0.031463086	-4.02E-04	-1.48E-02	-1.48E-02	-0.024826818	-0.006329626	-0.028253177	-0.017768914	-0.034030036	0.017798128	-2.27E-02	-0.016787476	-0.0248966
ANWC117	-0.044405706	-0.056464442	-0.036099221	-0.037709676	0.05354231	-0.005602235	0.047015837	2.10E-02	-0.026038202	-0.042289127	0.05833347	0.049920777	0.050325371	0.054006946	0.055039388	0.052724329	-9.99E-03	-0.008130995	-2.76E-02	-0.007875744	-6.94E-03	-0.003057591	-0.005825802	-0.040248123	-0.006122426	-2.86E-02	-0.025492286	-3.03E-02	-0.029929686	-3.25E-02	-0.026365416	-0.026848797	-0.031877532	0.070471038	-2.74E-02	3.56E-02	-3.35E-02	-0.032593964	0.050070711	-0.034033918	0.039533231	-3.09E-02	2.30E-02	0.041528679	0.053652757	0.026573907	-0.023560486	0.021936105	-0.021870965	-1.49E-02	0.025562044	1.09409523	0.021013858	1.59E-03	-0.009320296	-0.03197154	0.044488465	0.03016183	-2.75E-02	0.040163375	-0.027664911	0.049359987	0.044395993	3.01E-02	-2.42E-02	6.74E-04	0.030722249	-0.0154375	0.053682469	-2.48E-02	-2.97E-02	-0.026409641	-4.49E-02	0.036569869	-0.028521398	-2.46E-02	-0.04509167	-0.0288875	-0.041613492	-0.034344759	-0.044222591	-3.53E-02	-0.023300701	-0.030937957	-0.03567138	-0.028897281	-3.72E-02	-3.60E-02	-0.032357174	-2.51E-02	-0.024711738	-2.62E-02	0.021014204	3.13E-03	-1.80E-02	-1.73E-02	-0.030515365	-0.002946816	-0.040250211	-0.029299289	-0.055996792	0.040324541	-2.87E-02	-0.024649153	-0.035938924
ANWC101	-0.033316362	-0.044673131	-0.027300445	-0.029371194	0.032766283	-0.002743957	0.026603217	1.53E-02	-0.018377897	-0.033029485	0.035082425	0.030575067	0.029462873	0.033857076	0.033142435	0.028583699	-6.16E-03	-0.003885354	-2.01E-02	-0.004115515	-3.53E-03	-0.002386504	-0.002876999	-0.031026567	-0.002322905	-2.00E-02	-0.020113856	-2.25E-02	-0.020876764	-2.45E-02	-0.017426896	-0.019465539	-0.024447546	0.018677906	-1.95E-02	2.17E-02	-2.41E-02	-0.024436002	0.03106103	-0.024100818	0.023324571	-2.31E-02	2.19E-02	0.022986352	0.033148249	0.019563847	-0.017584998	0.025499212	-0.019184976	-8.21E-03	0.005040034	0.021013858	1.082321286	-1.38E-03	-0.005679667	-0.022575436	0.025141401	0.019816181	-2.00E-02	0.020337866	-0.021697144	0.028972987	0.024927341	1.70E-02	-2.07E-02	-3.97E-03	0.017505269	-0.013802505	0.03484729	-2.07E-02	-2.21E-02	-0.02119539	-3.26E-02	0.023188085	-0.021159606	-1.68E-02	-0.036389896	-0.020989039	-0.03050823	-0.026681969	-0.036414564	-2.66E-02	-0.018941144	-0.022325168	-0.024555884	-0.020969736	-2.90E-02	-2.74E-02	-0.021530638	-2.06E-02	-0.016922891	-1.93E-02	0.003004445	-1.70E-03	-1.05E-02	-1.05E-02	-0.025122774	-0.008520554	-0.032071332	-0.021086734	-0.044673447	0.023425216	-2.08E-02	-0.018748522	-0.026927692
ANWC69	-0.018903841	-0.0214208	-0.01341116	-0.019109615	0.005248178	-0.005137505	-0.00063999	-9.45E-04	-0.013023152	-0.021117723	0.006116038	0.003929553	0.002905837	0.005164661	0.00310603	0.001507223	-7.19E-03	-0.0060855	-1.53E-02	-0.007571568	-5.83E-03	-0.004627695	-0.004983312	-0.016438602	-0.007789184	-1.47E-02	-0.009243926	-1.53E-02	-0.014047317	-1.51E-02	-0.011239236	-0.010973458	-0.012764102	0.001655122	-1.07E-02	1.28E-03	-1.65E-02	-0.014374544	0.001394855	-0.013655154	0.001963818	-1.34E-02	-1.22E-03	0.002604781	0.005401729	-0.001502992	-0.009625355	-0.001974281	-0.003384547	-7.86E-03	0.00020662	0.001590594	-0.001376524	1.07E+00	-0.006810348	-0.013667924	0.002021579	-0.000434567	-1.24E-02	-0.000847011	-0.016343886	0.001437538	0.003393218	8.52E-05	-4.87E-03	4.33E-02	0.000444485	0.004868334	0.003654264	-7.95E-03	-1.45E-02	-0.007680493	-1.83E-02	0.001614851	-0.013666448	-1.07E-02	-0.018256246	-0.012083842	-0.018621883	-0.015121782	-0.018009367	-1.54E-02	-0.007166623	-0.0133174	-0.01398651	-0.012958815	-1.99E-02	-1.39E-02	-0.013212332	-6.37E-03	-0.009970828	-1.16E-02	0.000536428	7.90E-02	-9.56E-03	-9.28E-03	-0.01517918	0.058352127	-0.019168144	-0.012188632	-0.021972723	-0.001374906	-1.44E-02	-0.008994598	-0.015914681
ANWC75	-0.006365258	-0.010491072	-0.002514995	-0.006372797	-0.013001876	-0.000465663	-0.017243988	-6.04E-03	-0.003832018	-0.007838699	-0.014589998	-0.013107073	-0.015174813	-0.011910726	-0.014491985	-0.01602089	-2.02E-03	-0.001521884	-3.91E-03	-0.000926129	-1.16E-03	-0.000946726	-0.00114854	-0.00307969	-0.000123594	-3.24E-03	-0.00827356	-3.20E-03	-0.002939525	-3.45E-03	-0.004251405	-0.00235137	-0.004674601	-0.010441028	-5.15E-03	-9.78E-03	-3.05E-03	-0.002775364	-0.016372422	-0.004676696	-0.009096073	-3.70E-03	-7.82E-03	-0.008758868	-0.012943952	-0.007837354	-0.001715862	-0.005913604	-0.008490292	-3.20E-03	-0.011767255	-0.009320296	-0.005679667	-6.81E-03	1.053322673	-0.006504486	-0.01237672	-0.007572882	-5.10E-03	-0.013635531	-0.00443372	-0.013880689	-0.011766078	-1.08E-02	-7.40E-03	-1.08E-02	-0.010961288	-0.008081259	-0.014666501	-8.72E-03	-4.21E-03	-0.005344448	-8.21E-03	-0.010529158	-0.004405036	-3.80E-03	-0.011181228	-0.003013042	-0.008348756	-0.006213356	-0.010198674	-8.55E-03	-0.004742915	-0.004457915	-0.005619293	-0.002924683	-6.43E-03	-4.88E-03	-0.005399705	-6.22E-03	-0.001983523	-3.09E-03	-0.009278288	-6.97E-03	-2.48E-03	-3.79E-03	-0.002921913	-0.01308463	-0.007232349	-0.006107454	-0.010521719	-0.015140173	-4.72E-03	-0.004619533	-0.003856859
ANWC154	0.003293485	0.032187351	0.006622816	-0.001371522	-0.042988955	-0.007924938	-0.041806695	-2.25E-02	-0.003756481	-0.003528918	-0.048930038	-0.044335627	-0.043094863	-0.043217078	-0.046728871	-0.047056549	-6.46E-03	-0.007373879	-4.62E-03	-0.008820724	-9.54E-03	-0.007703313	-0.010002472	0.004641197	-0.007920317	-3.24E-03	0.005636065	1.08E-03	0.003638355	1.05E-03	0.023327791	0.002474287	0.016479377	-0.030780391	6.99E-03	-3.15E-02	1.06E-03	0.002416682	-0.046293854	0.023294882	-0.031982844	1.98E-03	-2.55E-02	-0.031444981	-0.044996422	-0.02653423	0.001979285	-0.025186357	-0.001724272	-5.56E-03	-0.020592505	-0.03197154	-0.022575436	-1.37E-02	-0.006504486	1.076115131	-0.039018977	-0.02761384	3.71E-03	-0.038326136	-0.002442712	-0.042647354	-0.034442639	-3.02E-02	-2.34E-03	-1.85E-02	-0.030526181	-0.003343756	-0.045870866	1.40E-03	-1.16E-04	0.00704634	2.18E-02	-0.031707801	0.000779368	4.92E-03	0.031604802	0.005030716	0.012015371	0.018461976	0.030199555	2.37E-02	0.001700964	0.013943055	0.015710286	0.001804677	-1.97E-03	7.99E-03	0.008364441	4.28E-03	0.005252712	7.93E-03	-0.018355816	-1.46E-02	-6.24E-03	-5.94E-03	-0.000336102	-0.018796048	-0.002786918	0.014345381	0.03265462	-0.038617823	-4.77E-03	0.004259483	0.002747882
ANWC106	-0.054341736	-0.072728169	-0.045950315	-0.045816102	0.067047644	-0.007236775	0.057593535	2.60E-02	-0.029640192	-0.05108809	0.076596255	0.064434711	0.063478131	0.068982096	0.071554903	0.064553175	-1.08E-02	-0.008993836	-3.58E-02	-0.00918107	-6.54E-03	-0.003064825	-0.005315316	-0.051248309	-0.008175381	-3.34E-02	-0.032123548	-3.94E-02	-0.038005443	-4.17E-02	-0.031791211	-0.033289491	-0.038026112	0.046070162	-3.33E-02	4.35E-02	-4.24E-02	-0.04057416	0.066390605	-0.040845164	0.048223619	-3.81E-02	2.64E-02	0.048631499	0.0698479	0.034237832	-0.030430249	0.027419789	-0.028513292	-1.79E-02	0.020885582	0.044488465	0.025141401	2.02E-03	-0.01237672	-0.039018977	1.107046843	0.037659585	-3.38E-02	0.316018182	-0.035291026	0.061277924	0.052461755	3.59E-02	-3.13E-02	1.99E-03	0.037465026	-0.020081434	0.067443321	-3.29E-02	-3.83E-02	-0.034245723	-5.53E-02	0.045481316	-0.034453851	-3.08E-02	-0.055657115	-0.035601546	-0.049682366	-0.0421505	-0.056868862	-4.47E-02	-0.030926783	-0.03883628	-0.04291376	-0.03514978	-4.59E-02	-4.49E-02	-0.038865222	-3.09E-02	-0.029623194	-3.32E-02	0.016032287	3.62E-03	-1.95E-02	-2.06E-02	-0.038405081	-0.004595364	-0.05174597	-0.035000926	-0.071869191	0.051065033	-3.38E-02	-0.030353869	-0.044158025
ANWC108	-0.039988607	-0.052866069	-0.032424117	-0.034891234	0.044430885	-0.004793425	0.036945769	1.94E-02	-0.023560695	-0.04065744	0.049169457	0.040383824	0.04086254	0.045514988	0.044446582	0.041847363	-7.13E-03	-0.00572022	-2.69E-02	-0.005765569	-4.77E-03	-0.002117557	-0.003366008	-0.036868445	-0.003413615	-2.46E-02	-0.024746031	-2.77E-02	-0.02779873	-2.96E-02	-0.022370406	-0.02369438	-0.028241635	0.029436639	-2.41E-02	3.03E-02	-3.12E-02	-0.030258525	0.043213982	-0.02922045	0.032143632	-2.82E-02	2.25E-02	0.030517255	0.043498254	0.026376964	-0.021015939	0.022155336	-0.020941424	-1.19E-02	0.013295631	0.03016183	0.019816181	-4.35E-04	-0.007572882	-0.02761384	0.037659585	1.088451624	-2.47E-02	0.033439033	-0.024688031	0.039904274	0.034448637	2.18E-02	-2.31E-02	-2.64E-03	0.024712992	-0.016248798	0.043352135	-2.41E-02	-2.76E-02	-0.024410221	-3.93E-02	0.034168311	-0.025467498	-2.11E-02	-0.042770386	-0.025823301	-0.035828606	-0.032286825	-0.042316066	-3.31E-02	-0.021836036	-0.027748009	-0.029627247	-0.025889149	-3.48E-02	-3.31E-02	-0.027847258	-2.29E-02	-0.022393276	-2.26E-02	0.007011896	6.13E-04	-1.28E-02	-1.59E-02	-0.029215454	-0.008149487	-0.037451403	-0.024319607	-0.05205597	0.032998169	-2.40E-02	-0.021940956	-0.030999604
ANWC112	0.000780653	0.011919046	0.005118767	-0.0020726	-0.038125989	-0.004552391	-0.039075951	-1.89E-02	-0.002582202	-0.004500848	-0.042345828	-0.037930176	-0.039252422	-0.037412012	-0.041447224	-0.043414211	-5.14E-03	-0.005474971	-2.77E-03	-0.004145825	-5.72E-03	-0.00598331	-0.00550366	0.002186984	-0.006064011	-9.52E-04	-0.001121729	4.37E-06	0.001966871	3.09E-04	0.005566744	0.000897598	0.005215212	-0.027999714	4.59E-02	-2.74E-02	1.15E-03	0.001103113	-0.042896017	0.006044271	-0.028676593	7.82E-04	-2.08E-02	-0.027248133	-0.040234589	-0.021940827	0.002457027	-0.021772381	-0.002512395	-3.66E-03	-0.019629399	-0.027549494	-0.019992088	-1.24E-02	-0.005100673	0.003708873	-0.03382027	-0.024724633	1.12E+00	-0.032798304	-0.002813478	-0.038788859	-0.028439286	-2.91E-02	-2.65E-03	-1.68E-02	-0.029099036	-0.00461972	-0.041416607	-3.04E-03	-5.88E-04	0.001151717	6.69E-03	-0.028765558	0.000871256	4.22E-03	0.005145675	0.003175388	0.005170599	0.008902617	0.00909635	5.93E-03	0.001452288	0.007257354	0.00537389	0.001931871	-2.17E-03	6.94E-03	0.00509202	2.07E-03	0.004842789	6.42E-03	-0.017368019	-1.38E-02	-3.96E-03	-2.28E-03	0.000291084	-0.017329567	-0.004058119	0.003748807	0.010829519	-0.035137213	-1.66E-03	-0.000566481	-0.000469233
ANWC107	-0.051516659	-0.068443658	-0.044145781	-0.042794727	0.05921791	-0.007355195	0.045661656	2.28E-02	-0.029688492	-0.048140476	0.06723564	0.054401966	0.053665958	0.063415091	0.061960397	0.053622736	-1.16E-02	-0.010448402	-3.41E-02	-0.010400539	-7.09E-03	-0.004974961	-0.006604978	-0.048567026	-0.00892762	-3.27E-02	-0.031469121	-3.76E-02	-0.037217757	-4.05E-02	-0.031537253	-0.032593068	-0.036869732	0.041614803	-3.39E-02	3.84E-02	-4.08E-02	-0.039621545	0.054549444	-0.040250361	0.045547969	-3.72E-02	2.24E-02	0.044165214	0.060912898	0.030624576	-0.030013194	0.023830313	-0.028400483	-1.84E-02	0.017712195	0.040163375	0.020337866	-8.47E-04	-0.013635531	-0.038326136	0.316018182	0.033439033	-3.28E-02	1.112876773	-0.034616525	0.051805192	0.047174101	3.00E-02	-3.16E-02	-1.18E-03	0.031778936	-0.01995651	0.057928693	-3.23E-02	-3.62E-02	-0.033893595	-5.31E-02	0.042229806	-0.035491071	-3.06E-02	-0.05188287	-0.035517523	-0.047858907	-0.0414318	-0.053684434	-4.32E-02	-0.030582066	-0.037038633	-0.041662405	-0.034962826	-4.41E-02	-4.26E-02	-0.037814917	-3.15E-02	-0.029625629	-3.35E-02	0.011800693	1.02E-03	-2.02E-02	-2.08E-02	-0.038353964	-0.00855639	-0.048556257	-0.035047714	-0.066648051	0.044758178	-3.22E-02	-0.030341898	-0.041813963
ANWC126	0.012705909	0.00544867	0.016469777	0.014594533	-0.037536189	-0.008246717	-0.040024166	-2.07E-02	0.004396709	0.009992442	-0.043380072	-0.037608485	-0.040388453	-0.039422092	-0.041336225	-0.04156509	-5.44E-03	-0.005194936	1.38E-02	-0.00788515	-7.71E-03	-0.007238111	-0.008269809	0.01937878	-0.008601556	2.58E-02	-0.008770399	1.50E-02	0.01434953	1.12E-02	-0.001357173	0.010433899	-0.00027256	-0.028026045	-2.20E-03	-2.92E-02	1.04E-02	0.01020413	-0.042952817	-0.000333861	-0.029036415	1.36E-02	-2.29E-02	-0.029361519	-0.039562179	-0.024322793	0.008949975	-0.023180482	-0.010883225	-2.01E-04	-0.022278179	-0.027664911	-0.021697144	-1.63E-02	-0.00443372	-0.002442712	-0.035291026	-0.024688031	-2.81E-03	-0.034616525	1.066787601	-0.038825875	-0.031542436	-3.06E-02	-9.69E-03	-1.96E-02	-0.029458098	-0.011628028	-0.042305467	-9.37E-03	7.55E-03	-0.005120704	-3.45E-03	-0.028864065	0.008144672	-2.91E-03	-0.002474244	0.0134551	-0.005570685	-0.003925387	0.000179806	-3.97E-03	-0.005271246	0.000791126	-0.002140375	0.010485691	1.29E-02	-7.51E-04	-0.002636863	-2.72E-03	-0.000802834	-1.32E-03	-0.018984555	-1.63E-02	-6.62E-04	-9.40E-04	0.013451062	-0.022130975	0.016281457	-0.00566617	0.004110601	-0.033770843	9.89E-03	-0.006832612	0.013883271
SAM45	-0.059444908	-0.08001437	-0.052410679	-0.050204498	0.097203589	-0.005454511	0.104668046	3.39E-02	-0.033672407	-0.055577598	0.117950844	0.094720979	0.100730824	0.093520951	0.100071468	0.094576161	-1.38E-02	-0.009844222	-3.82E-02	-0.008599689	-8.12E-03	-0.004582503	-0.005545659	-0.05763533	-0.008631663	-3.81E-02	-0.035977484	-4.20E-02	-0.042200258	-4.65E-02	-0.034855536	-0.036227212	-0.043395003	0.049622783	-3.71E-02	5.31E-02	-4.66E-02	-0.046437085	0.090271985	-0.045431916	0.054093601	-4.16E-02	3.37E-02	0.052168634	0.110798869	0.039673376	-0.035477513	0.031233189	-0.032455565	-1.77E-02	0.020746579	0.049359987	0.028972987	1.44E-03	-0.013880689	-0.042647354	0.061277924	0.039904274	-3.88E-02	0.051805192	-0.038825875	1.139612675	0.060788317	3.92E-02	-3.52E-02	3.93E-04	0.041551307	-0.02420756	0.08868111	-3.59E-02	-4.21E-02	-0.036903592	-6.13E-02	0.052757089	-0.03917895	-3.14E-02	-0.061393936	-0.041029076	-0.055238599	-0.048741746	-0.062854277	-4.81E-02	-0.034824063	-0.041088084	-0.047282243	-0.040168405	-4.96E-02	-5.07E-02	-0.042961022	-3.63E-02	-0.034211905	-3.78E-02	0.014498763	4.38E-03	-2.26E-02	-2.32E-02	-0.042138525	-0.008543499	-0.055757005	-0.040642823	-0.079769015	0.056537423	-3.78E-02	-0.033618893	-0.048759187
ANWC110	-0.049203157	-0.063241481	-0.039532311	-0.040790172	0.062724342	-0.005146156	0.057114517	2.47E-02	-0.026263167	-0.046194965	0.070853106	0.059349323	0.060718179	0.064109818	0.066127908	0.06280189	-9.00E-03	-0.007849372	-3.13E-02	-0.007693674	-5.07E-03	-0.002755241	-0.004206027	-0.045083929	-0.006030851	-3.03E-02	-0.027058962	-3.44E-02	-0.03347995	-3.69E-02	-0.028280828	-0.028122027	-0.034152774	0.044196465	-2.85E-02	4.24E-02	-3.71E-02	-0.036323376	0.063427372	-0.036497545	0.044796878	-3.39E-02	2.87E-02	0.049293491	0.065917175	0.033463023	-0.026515758	0.026056234	-0.025748065	-1.38E-02	0.024591801	0.044395993	0.024927341	3.39E-03	-0.011766078	-0.034442639	0.052461755	0.034448637	-2.84E-02	0.047174101	-0.031542436	0.060788317	1.106500864	3.28E-02	-2.76E-02	2.33E-03	0.03784142	-0.018430514	0.067495838	-2.74E-02	-3.31E-02	-0.029901357	-4.68E-02	0.043418244	-0.031689747	-2.60E-02	-0.049684461	-0.031407004	-0.043204783	-0.039150134	-0.050223969	-3.87E-02	-0.027616747	-0.032656135	-0.036890824	-0.031333304	-4.23E-02	-4.00E-02	-0.03440597	-2.72E-02	-0.026457355	-2.94E-02	0.017086201	4.90E-03	-1.82E-02	-1.86E-02	-0.033666611	-0.003055544	-0.044867111	-0.031371721	-0.063089047	0.050352147	-3.09E-02	-0.027199672	-0.039273824
