SAMPLE.ID,YearJD,RainSum
SAM39,2003,0.008457099
SAM39,2002,0.006198752
SAM39,2001,0.00746061
SAM39,2000,0.008618876
SAM39,1999,0.006026775
SAM39,1998,0.008443581
SAM39,1997,0.008569792
SAM39,1996,0.006334274
SAM39,1995,0.006065883
SAM39,1994,0.00395189
SAM39,1993,0.007039165
SAM39,1992,0.012929496
SAM39,1991,0.005299232
SAM39,1989,0.008831495
SAM39,1988,0.007791338
SAM39,1987,0.001783526
SAM41,2011,0.011192488
SAM41,2010,0.010405077
SAM41,2009,0.007873269
SAM41,2008,0.006635647
SAM41,2007,0.00621829
SAM41,2006,0.007007781
SAM41,2005,0.008074924
SAM41,2004,0.007207999
SAM41,2003,0.006667566
SAM41,2002,0.003554792
SAM41,2001,0.007965593
SAM41,2000,0.008694612
SAM41,1999,0.006791072
SAM41,1998,0.008795055
SAM41,1997,0.0104623
SAM41,1996,0.007819415
SAM41,1995,0.009460306
SAM41,1994,0.005858621
SAM41,1993,0.00742608
SAM41,1992,0.004609678
SAM44,2003,0.009303011
SAM44,2002,0.010118461
SAM44,2001,0.003879251
SAM44,2000,0.010088066
SAM44,1999,0.011638818
SAM44,1998,0.010131183
SAM44,1997,0.008018485
SAM44,1996,0.013864863
SAM44,1995,0.011634945
SAM44,1994,0.009018031
SAM44,1993,0.006788383
SAM44,1992,0.007793388
SAM44,1991,0.014499679
SAM44,1989,0.005058713
SAM44,1988,0.007185053
SAM44,1987,0.011765699
SAM44,1986,0.01066516
SAM44,1985,0.006454587
SAM44,1984,0.000974194
SAM45,2003,0.009333011
SAM45,2002,0.009844375
SAM45,2001,0.004250218
SAM45,2000,0.009944518
SAM45,1999,0.010805484
SAM45,1998,0.011582259
SAM45,1997,0.00699913
SAM45,1996,0.014796476
SAM45,1995,0.010701612
SAM45,1994,0.00997459
SAM45,1993,0.006330318
SAM45,1992,0.007428227
SAM45,1991,0.015393012
SAM45,1989,0.004358713
SAM45,1988,0.007318386
SAM45,1987,0.011842366
SAM45,1986,0.010242257
SAM45,1985,0.00730619
SAM45,1984,0.000716139
SAM46,2003,0.008768495
SAM46,2002,0.010468891
SAM46,2001,0.00415796
SAM46,2000,0.009441292
SAM46,1999,0.010879678
SAM46,1998,0.011843549
SAM46,1997,0.00722813
SAM46,1996,0.014770676
SAM46,1995,0.010288735
SAM46,1994,0.010294267
SAM46,1993,0.00598806
SAM46,1992,0.006773388
SAM46,1991,0.01558656
SAM46,1989,0.003592691
SAM46,1988,0.007737741
SAM46,1987,0.011697205
SAM46,1986,0.009434085
SAM46,1985,0.009040123
SAM46,1984,8.07E-05
SAM8,1996,0.003808872
SAM8,1995,0.003330273
SAM8,1994,0.004287351
SAM8,1993,0.00497475
SAM8,1992,0.006490501
SAM8,1991,0.002253758
SAM8,1989,0.007489494
SAM8,1988,0.005771467
SAM8,1987,0.003926943
SAM8,1986,0.004930035
SAM8,1985,0.002235211
SAM8,1984,0.002127826
SAM8,1983,0.009526994
SAM8,1982,0.002845711
SAM8,1981,0.003690189
SAM8,1980,0.006018107
SAM8,1979,0.007948102
SAM8,1978,0.007201171
SAM8,1977,0.002531184
WAM55,1991,0.016045774
WAM55,1989,0.015598805
WAM55,1988,0.01565631
WAM55,1987,0.014702473
WAM55,1986,0.018651502
WAM55,1985,0.01183264
WAM55,1984,0.017903102
WAM55,1983,0.013925982
WAM55,1982,0.014703552
WAM55,1981,0.016678794
WAM55,1980,0.012967781
WAM55,1979,0.013334538
WAM55,1978,0.017756993
WAM55,1977,0.009895807
WAM55,1976,0.009115507
WAM55,1975,0.016688378
WAM55,1974,0.01882991
WAM55,1973,0.016366504
WAM55,1972,3.55E-05
WAM56,2003,0.006559912
WAM56,2002,0.00741082
WAM56,2001,0.005154174
WAM56,2000,0.019925137
WAM56,1999,0.021652718
WAM56,1998,0.01763948
WAM56,1997,0.008195249
WAM56,1996,0.012726
WAM56,1995,0.019935378
WAM56,1994,0.007438098
WAM56,1993,0.012265909
WAM56,1992,0.011762663
WAM56,1991,0.007875715
WAM56,1989,0.01187468
WAM56,1988,0.012133624
WAM56,1987,0.006414959
WAM56,1986,0.010644629
WAM56,1985,0.008204014
WAM56,1984,0.002164516
WAM57,2003,0.006559912
WAM57,2002,0.00741082
WAM57,2001,0.005154174
WAM57,2000,0.019925137
WAM57,1999,0.021652718
WAM57,1998,0.01763948
WAM57,1997,0.008195249
WAM57,1996,0.012726
WAM57,1995,0.019935378
WAM57,1994,0.007438098
WAM57,1993,0.012265909
WAM57,1992,0.011762663
WAM57,1991,0.007875715
WAM57,1989,0.01187468
WAM57,1988,0.012133624
WAM57,1987,0.006414959
WAM57,1986,0.010644629
WAM57,1985,0.008204014
WAM57,1984,0.002164516
WAM58,2003,0.004670411
WAM58,2002,0.004983199
WAM58,2001,0.005639943
WAM58,2000,0.009920511
WAM58,1999,0.008543483
WAM58,1998,0.00944329
WAM58,1997,0.007498423
WAM58,1996,0.010434524
WAM58,1995,0.007341218
WAM58,1994,0.006265297
WAM58,1993,0.006382491
WAM58,1992,0.008881089
WAM58,1991,0.009681784
WAM58,1989,0.007603804
WAM58,1988,0.005104168
WAM58,1987,0.004713677
WAM58,1986,0.010102078
WAM58,1985,0.005024793
WAM58,1984,0.003822656
WAM59,2004,0.038988759
WAM59,2003,0.042881169
WAM59,2002,0.034190504
WAM59,2001,0.032348189
WAM59,2000,0.055330924
WAM59,1999,0.062212876
WAM59,1998,0.044523578
WAM59,1997,0.044848824
WAM59,1996,0.056741981
WAM59,1995,0.045091469
WAM59,1994,0.042096018
WAM59,1993,0.040021339
WAM59,1992,0.026960722
WAM59,1991,0.029736894
WAM59,1989,0.053561428
WAM59,1988,0.029696924
WAM59,1987,0.035322511
WAM59,1986,0.037773021
WAM59,1985,0.028659357
WAM60,2004,0.038988759
WAM60,2003,0.042881169
WAM60,2002,0.034190504
WAM60,2001,0.032348189
WAM60,2000,0.055330924
WAM60,1999,0.062212876
WAM60,1998,0.044523578
WAM60,1997,0.044848824
WAM60,1996,0.056741981
WAM60,1995,0.045091469
WAM60,1994,0.042096018
WAM60,1993,0.040021339
WAM60,1992,0.026960722
WAM60,1991,0.029736894
WAM60,1989,0.053561428
WAM60,1988,0.029696924
WAM60,1987,0.035322511
WAM60,1986,0.037773021
WAM60,1985,0.028659357
WAM63,2004,0.011811619
WAM63,2003,0.005480661
WAM63,2002,0.012821729
WAM63,2001,0.00815815
WAM63,2000,0.017622438
WAM63,1999,0.021256621
WAM63,1998,0.011827573
WAM63,1997,0.019484017
WAM63,1996,0.009025644
WAM63,1995,0.015640714
WAM63,1994,0.005678364
WAM63,1993,0.005806957
WAM63,1992,0.010565701
WAM63,1991,0.006970283
WAM63,1989,0.007567983
WAM63,1988,0.013625138
WAM63,1987,0.005453736
WAM63,1986,0.007077282
WAM63,1985,0.004041614
WAM64,2004,0.011811619
WAM64,2003,0.005480661
WAM64,2002,0.012821729
WAM64,2001,0.00815815
WAM64,2000,0.017622438
WAM64,1999,0.021256621
WAM64,1998,0.011827573
WAM64,1997,0.019484017
WAM64,1996,0.009025644
WAM64,1995,0.015640714
WAM64,1994,0.005678364
WAM64,1993,0.005806957
WAM64,1992,0.010565701
WAM64,1991,0.006970283
WAM64,1989,0.007567983
WAM64,1988,0.013625138
WAM64,1987,0.005453736
WAM64,1986,0.007077282
WAM64,1985,0.004041614
