SAMPLE.ID,YearJJ,Tmean
ANWC113,1999,27.05890258
ANWC140,1999,27.05890258
ANWC145,2002,27.06468519
ANWC146,2002,27.06468519
ANWC137,2008,27.0658528
ANWC138,2008,27.0658528
ANWC141,1991,27.07262071
ANWC142,1991,27.07262071
ANWC143,1991,27.07262071
ANWC137,1994,27.07883263
ANWC138,1994,27.07883263
ANWC150,1997,27.07887634
ANWC137,2004,27.08665339
ANWC138,2004,27.08665339
ANWC152,1999,27.0877738
ANWC153,1999,27.0877738
ANWC154,1999,27.0877738
ANWC147,1999,27.08827543
ANWC148,1999,27.08827543
ANWC151,1999,27.08827543
ANWC68,1987,27.09434589
ANWC69,1987,27.09434589
ANWC85,1975,27.09620746
ANWC155,2006,27.09765498
ANWC156,2006,27.09765498
ANWC113,1994,27.10069116
ANWC140,1994,27.10069116
ANWC139,2004,27.10349766
ANWC139,2008,27.10684649
ANWC162,2005,27.10990842
ANWC84,1979,27.11498117
ANWC141,2001,27.11571503
ANWC142,2001,27.11571503
ANWC143,2001,27.11571503
ANWC158,2009,27.1160779
ANWC159,2009,27.1160779
ANWC150,2004,27.11654377
ANWC84,1982,27.12084611
ANWC84,1984,27.12092765
ANWC157,2006,27.12932317
ANWC141,2007,27.13361247
ANWC142,2007,27.13361247
ANWC143,2007,27.13361247
ANWC145,1995,27.13429785
ANWC146,1995,27.13429785
WAM59,1989,27.13742161
WAM60,1989,27.13742161
ANWC145,1993,27.13840214
ANWC146,1993,27.13840214
SAM17,1979,27.14431477
SAM18,1979,27.14431477
ANWC150,1996,27.15133508
ANWC150,1995,27.17373021
ANWC141,2004,27.18249989
ANWC142,2004,27.18249989
ANWC143,2004,27.18249989
ANWC141,2002,27.19082657
ANWC142,2002,27.19082657
ANWC143,2002,27.19082657
ANWC141,1997,27.19631449
ANWC142,1997,27.19631449
ANWC143,1997,27.19631449
ANWC84,1975,27.19904216
ANWC137,2007,27.19992987
ANWC138,2007,27.19992987
ANWC150,2003,27.20042086
ANWC170,1990,27.20322514
ANWC84,1985,27.21221304
ANWC145,2003,27.21510188
ANWC146,2003,27.21510188
ANWC152,1994,27.21609736
ANWC153,1994,27.21609736
ANWC154,1994,27.21609736
ANWC150,1991,27.21770712
ANWC112,2000,27.2204752
ANWC139,2007,27.25349299
ANWC155,1999,27.25353241
ANWC156,1999,27.25353241
ANWC145,2009,27.25417217
ANWC146,2009,27.25417217
ANWC158,2005,27.26831563
ANWC159,2005,27.26831563
ANWC150,1993,27.27399763
ANWC163,1998,27.27560234
ANWC152,2008,27.27950366
ANWC153,2008,27.27950366
ANWC154,2008,27.27950366
ANWC112,1985,27.28145838
ANWC139,2002,27.28849045
ANWC157,1999,27.28912083
WAM59,1998,27.29289611
WAM60,1998,27.29289611
ANWC137,2002,27.29582421
ANWC138,2002,27.29582421
ANWC152,1997,27.29878378
ANWC153,1997,27.29878378
ANWC154,1997,27.29878378
ANWC147,2008,27.30800819
ANWC148,2008,27.30800819
ANWC151,2008,27.30800819
ANWC152,2004,27.31409311
ANWC153,2004,27.31409311
ANWC154,2004,27.31409311
ANWC162,1998,27.3334686
ANWC141,1996,27.33873542
ANWC142,1996,27.33873542
ANWC143,1996,27.33873542
ANWC137,1997,27.34567483
ANWC138,1997,27.34567483
ANWC147,1994,27.3513875
ANWC148,1994,27.3513875
ANWC151,1994,27.3513875
ANWC145,1991,27.35206355
ANWC146,1991,27.35206355
ANWC160,2009,27.35507059
ANWC161,2009,27.35507059
ANWC113,2006,27.36320003
ANWC140,2006,27.36320003
ANWC158,1998,27.36892208
ANWC159,1998,27.36892208
ANWC139,1997,27.37166929
ANWC147,1997,27.37339783
ANWC148,1997,27.37339783
ANWC151,1997,27.37339783
ANWC85,1978,27.37441015
ANWC119,2006,27.37646198
ANWC85,1980,27.38396025
ANWC152,1995,27.38527807
ANWC153,1995,27.38527807
ANWC154,1995,27.38527807
ANWC141,1995,27.39092763
ANWC142,1995,27.39092763
ANWC143,1995,27.39092763
ANWC119,1997,27.3923974
ANWC160,1992,27.39737431
ANWC161,1992,27.39737431
ANWC145,2005,27.40918255
ANWC146,2005,27.40918255
ANWC66,1998,27.41647116
ANWC67,1998,27.41647116
ANWC147,2004,27.4222277
ANWC148,2004,27.4222277
ANWC151,2004,27.4222277
ANWC147,1996,27.42244514
ANWC148,1996,27.42244514
ANWC151,1996,27.42244514
ANWC152,2003,27.42899815
ANWC153,2003,27.42899815
ANWC154,2003,27.42899815
ANWC150,2007,27.43013287
ANWC155,1994,27.43631442
ANWC156,1994,27.43631442
ANWC163,1992,27.43874137
ANWC85,1983,27.43990676
ANWC155,2008,27.44565058
ANWC156,2008,27.44565058
ANWC84,1973,27.44819943
ANWC158,1992,27.44959879
ANWC159,1992,27.44959879
ANWC147,1995,27.45567226
ANWC148,1995,27.45567226
ANWC151,1995,27.45567226
ANWC152,1991,27.4630529
ANWC153,1991,27.4630529
ANWC154,1991,27.4630529
ANWC139,1996,27.46398814
ANWC157,2008,27.46460787
ANWC155,1997,27.46648423
ANWC156,1997,27.46648423
ANWC137,1995,27.46738752
ANWC138,1995,27.46738752
ANWC160,2005,27.4675436
ANWC161,2005,27.4675436
ANWC85,1973,27.4684
ANWC137,1996,27.47299846
ANWC138,1996,27.47299846
ANWC157,1994,27.47529125
ANWC84,1978,27.47538265
ANWC155,2004,27.4764603
ANWC156,2004,27.4764603
ANWC152,1993,27.4781402
ANWC153,1993,27.4781402
ANWC154,1993,27.4781402
ANWC139,1995,27.48053408
ANWC119,1996,27.48637231
ANWC113,1991,27.49315977
ANWC140,1991,27.49315977
ANWC106,1977,27.4944814
ANWC107,1977,27.4944814
ANWC162,1992,27.49478499
ANWC147,2003,27.49654452
ANWC148,2003,27.49654452
ANWC151,2003,27.49654452
ANWC147,1991,27.49772776
ANWC148,1991,27.49772776
ANWC151,1991,27.49772776
ANWC113,2001,27.4995513
ANWC140,2001,27.4995513
ANWC152,1996,27.50292667
ANWC153,1996,27.50292667
ANWC154,1996,27.50292667
ANWC144,2005,27.50593646
ANWC105,1977,27.51296107
ANWC157,1997,27.51356602
ANWC68,1998,27.51674064
ANWC69,1998,27.51674064
ANWC141,1990,27.51960882
ANWC142,1990,27.51960882
ANWC143,1990,27.51960882
ANWC157,2004,27.52474833
ANWC84,1980,27.52902921
ANWC160,1998,27.53248851
ANWC161,1998,27.53248851
ANWC141,1992,27.53964981
ANWC142,1992,27.53964981
ANWC143,1992,27.53964981
ANWC113,2008,27.54473194
ANWC140,2008,27.54473194
ANWC113,2002,27.5448707
ANWC140,2002,27.5448707
ANWC112,1999,27.54868714
ANWC155,1995,27.55062707
ANWC156,1995,27.55062707
ANWC119,2015,27.55950241
ANWC119,2000,27.56390778
ANWC147,1993,27.56492376
ANWC148,1993,27.56492376
ANWC151,1993,27.56492376
ANWC84,1983,27.56643105
ANWC155,2003,27.58769576
ANWC156,2003,27.58769576
ANWC119,2012,27.59317764
ANWC157,1995,27.60755936
ANWC155,1991,27.61321244
ANWC156,1991,27.61321244
ANWC85,1970,27.62501653
ANWC152,2007,27.6267422
ANWC153,2007,27.6267422
ANWC154,2007,27.6267422
ANWC137,2003,27.63009946
ANWC138,2003,27.63009946
ANWC66,1986,27.63085524
ANWC67,1986,27.63085524
ANWC139,2003,27.63097096
ANWC157,2003,27.6314648
WAM59,1988,27.63727713
WAM60,1988,27.63727713
ANWC155,1996,27.64875873
ANWC156,1996,27.64875873
ANWC85,1981,27.64980761
ANWC155,1993,27.65720447
ANWC156,1993,27.65720447
ANWC85,1969,27.66069508
ANWC157,1991,27.66652841
ANWC68,1986,27.67841816
ANWC69,1986,27.67841816
ANWC115,1989,27.67983723
ANWC157,1996,27.68094762
ANWC137,1991,27.68253247
ANWC138,1991,27.68253247
ANWC84,1981,27.68444649
ANWC66,1988,27.69336812
ANWC67,1988,27.69336812
ANWC144,1993,27.69599676
ANWC157,1993,27.70432011
ANWC113,2004,27.70720021
ANWC140,2004,27.70720021
SAM16,1978,27.7089119
ANWC113,2007,27.71343152
ANWC140,2007,27.71343152
ANWC139,1991,27.71386226
ANWC112,1987,27.71652174
ANWC141,1993,27.71669976
ANWC142,1993,27.71669976
ANWC143,1993,27.71669976
ANWC113,1997,27.72964255
ANWC140,1997,27.72964255
ANWC84,1970,27.74993976
ANWC141,2003,27.7541248
ANWC142,2003,27.7541248
ANWC143,2003,27.7541248
ANWC147,2007,27.7545468
ANWC148,2007,27.7545468
ANWC151,2007,27.7545468
ANWC68,1988,27.75841999
ANWC69,1988,27.75841999
ANWC150,2009,27.76673047
ANWC112,1986,27.78432179
ANWC85,1987,27.79065561
ANWC144,1990,27.79572169
ANWC113,1996,27.80002403
ANWC140,1996,27.80002403
ANWC168,1990,27.80263615
ANWC155,2007,27.80409352
ANWC156,2007,27.80409352
ANWC137,2005,27.80602566
ANWC138,2005,27.80602566
ANWC150,1992,27.82107401
ANWC84,1969,27.82229122
ANWC139,2005,27.82716497
ANWC119,2007,27.82779741
ANWC119,2014,27.83074109
ANWC157,2007,27.83445215
ANWC112,1997,27.83979972
SAM14,1978,27.84271526
SAM15,1978,27.84271526
ANWC119,2004,27.84558042
ANWC119,2008,27.88072523
ANWC137,1990,27.88178714
ANWC138,1990,27.88178714
ANWC152,1992,27.89701843
ANWC153,1992,27.89701843
ANWC154,1992,27.89701843
ANWC137,1992,27.90498924
ANWC138,1992,27.90498924
ANWC150,2002,27.90900898
ANWC113,1995,27.90960582
ANWC140,1995,27.90960582
ANWC139,1993,27.91168165
ANWC137,1993,27.91676267
ANWC138,1993,27.91676267
ANWC113,1992,27.92195097
ANWC140,1992,27.92195097
ANWC144,1998,27.93391164
ANWC139,1990,27.94590219
ANWC144,1992,27.95657396
ANWC112,2001,27.95659129
ANWC139,1992,27.98245955
ANWC150,2005,27.99026426
ANWC145,1992,28.00114648
ANWC146,1992,28.00114648
ANWC85,1986,28.00715319
ANWC85,1988,28.02306519
ANWC141,1998,28.03438441
ANWC142,1998,28.03438441
ANWC143,1998,28.03438441
ANWC145,1998,28.03536161
ANWC146,1998,28.03536161
ANWC119,2001,28.04071871
ANWC84,1987,28.04480442
ANWC147,2009,28.04889965
ANWC148,2009,28.04889965
ANWC151,2009,28.04889965
ANWC113,1990,28.05699794
ANWC140,1990,28.05699794
ANWC152,2009,28.0636905
ANWC153,2009,28.0636905
ANWC154,2009,28.0636905
ANWC155,1992,28.06441212
ANWC156,1992,28.06441212
ANWC141,2005,28.07166115
ANWC142,2005,28.07166115
ANWC143,2005,28.07166115
ANWC112,1994,28.07436911
ANWC137,1998,28.09893529
ANWC138,1998,28.09893529
ANWC112,1996,28.10014963
ANWC147,1992,28.11840423
ANWC148,1992,28.11840423
ANWC151,1992,28.11840423
ANWC139,1998,28.11850802
ANWC157,1992,28.14756123
ANWC112,1991,28.15770117
ANWC147,2002,28.15902996
ANWC148,2002,28.15902996
ANWC151,2002,28.15902996
ANWC119,2002,28.16291984
ANWC112,2003,28.19680707
ANWC112,1995,28.20345767
ANWC152,2005,28.20642662
ANWC153,2005,28.20642662
ANWC154,2005,28.20642662
ANWC155,2009,28.20736361
ANWC156,2009,28.20736361
ANWC84,1986,28.22631757
ANWC84,1988,28.22714157
ANWC112,1989,28.23932473
ANWC157,2009,28.24529679
ANWC113,1993,28.28714307
ANWC140,1993,28.28714307
ANWC147,2005,28.294806
ANWC148,2005,28.294806
ANWC151,2005,28.294806
ANWC119,1998,28.30754169
ANWC137,1989,28.31365586
ANWC138,1989,28.31365586
SAM8,1977,28.31469059
ANWC152,2002,28.33986743
ANWC153,2002,28.33986743
ANWC154,2002,28.33986743
ANWC119,2013,28.34374142
ANWC119,2010,28.3442022
ANWC163,1990,28.36016083
ANWC155,2005,28.36362537
ANWC156,2005,28.36362537
ANWC139,1989,28.36454264
SAM12,1977,28.36676121
ANWC113,2003,28.37070608
ANWC140,2003,28.37070608
ANWC112,2002,28.3914175
ANWC119,2009,28.39197683
ANWC145,1990,28.39337654
ANWC146,1990,28.39337654
ANWC157,2005,28.41206106
ANWC119,2005,28.44513798
ANWC162,1990,28.44647179
ANWC141,1989,28.461236
ANWC142,1989,28.461236
ANWC143,1989,28.461236
SAM11,1977,28.46423197
ANWC158,1990,28.49795685
ANWC159,1990,28.49795685
ANWC119,2003,28.50142622
ANWC155,2002,28.50368102
ANWC156,2002,28.50368102
ANWC157,2002,28.52204307
ANWC113,1998,28.53666862
ANWC140,1998,28.53666862
ANWC112,1993,28.57731406
ANWC160,1990,28.6840229
ANWC161,1990,28.6840229
ANWC150,1998,28.69912513
ANWC144,1989,28.70243867
ANWC112,1988,28.76733637
ANWC113,2005,28.81467835
ANWC140,2005,28.81467835
ANWC112,1998,28.81505219
ANWC112,1990,28.84892591
ANWC150,1990,28.86757889
ANWC113,1989,28.89537684
ANWC140,1989,28.89537684
ANWC147,1998,28.96130832
ANWC148,1998,28.96130832
ANWC151,1998,28.96130832
ANWC116,1989,28.97580338
ANWC152,1998,29.02431695
ANWC153,1998,29.02431695
ANWC154,1998,29.02431695
WAM56,1984,29.12051201
WAM57,1984,29.12051201
ANWC147,1990,29.14659119
ANWC148,1990,29.14659119
ANWC151,1990,29.14659119
ANWC152,1990,29.15701141
ANWC153,1990,29.15701141
ANWC154,1990,29.15701141
ANWC155,1998,29.1923844
ANWC156,1998,29.1923844
ANWC157,1998,29.22828023
ANWC155,1990,29.30550499
ANWC156,1990,29.30550499
ANWC157,1990,29.35339813
ANWC112,1992,29.39152352
ANWC119,1995,29.74548276
WAM63,1985,29.77079344
WAM64,1985,29.77079344
ANWC112,1984,30.31887245
ANWC68,1981,30.89681117
ANWC69,1981,30.89681117
ANWC66,1981,30.96772448
ANWC67,1981,30.96772448
ANWC85,1968,31.26145045
ANWC84,1968,31.4971873
ANWC71,1978,31.88871384
